,Source Port,Destination Port,Packet Length,Packet Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Month_of_received,hour_of_the_day,day_of_the_week,is_weekend,Is_Private,protocol_ICMP,protocol_TCP,protocol_UDP,traffic_DNS,traffic_FTP,traffic_HTTP,Attack_Type_DDoS,Attack_Type_Intrusion,Attack_Type_Malware,Severity_High,Severity_Low,Severity_Medium,Segments_Segment A,Segments_Segment B,Segments_Segment C
25764,48928,19235,798,1,1,53.61,1,1,3,14,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
25765,12550,40840,122,1,1,29.58,1,0,1,6,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
25766,51417,48860,889,1,0,63.22,1,0,9,19,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
25767,12968,26701,351,1,0,73.02,1,1,9,23,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
25768,4816,29496,768,0,1,86.93,0,0,1,23,6,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
25769,55345,57679,622,0,0,41.11,0,0,10,5,4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
25770,12894,30449,1082,1,0,19.36,1,0,3,16,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
25771,37843,18535,799,1,1,95.23,1,1,7,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
25772,63655,7398,371,0,1,98.75,0,0,10,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
25773,42738,20161,648,1,0,90.46,1,0,7,15,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
25774,27901,3072,485,0,1,79.2,0,1,12,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
25775,46019,28978,1272,1,0,8.0,0,1,7,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
25776,47385,20663,1319,0,1,55.21,0,0,1,4,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
25777,27867,4329,519,0,1,3.6,0,0,2,8,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
25778,30779,52115,1322,1,0,98.75,0,1,7,9,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
25779,44353,65481,756,0,0,50.08,1,1,7,7,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
25780,22416,9697,798,0,1,45.56,0,0,1,12,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
25781,14784,32278,171,1,0,6.04,1,1,1,16,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
25782,25663,7233,680,1,1,90.81,1,0,7,3,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
25783,63195,56572,1384,1,0,84.07,0,1,10,15,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
25784,55955,63047,99,1,0,94.61,1,0,4,18,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
25785,16021,52530,1474,0,1,92.45,1,0,2,13,6,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
25786,61917,47280,402,1,0,27.97,0,1,9,8,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
25787,33152,38114,1069,0,0,72.36,0,0,1,13,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
25788,60999,50211,1392,0,1,63.71,0,1,4,6,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
25789,43795,28242,947,0,0,39.64,1,1,8,19,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
25790,4809,37580,345,1,1,9.82,1,0,6,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
25791,23881,25350,933,1,0,59.99,1,0,6,12,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
25792,29937,43563,1042,1,1,2.42,0,0,10,14,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
25793,12245,37509,1193,1,0,53.09,0,1,12,21,6,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
25794,3354,16368,634,0,0,56.4,1,1,6,16,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
25795,39845,8426,1159,0,1,47.82,1,1,5,15,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
25796,14477,29121,462,0,0,50.98,1,1,10,21,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
25797,3235,38269,1248,1,0,62.51,1,1,11,9,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
25798,24084,30522,116,0,1,81.78,1,1,9,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
25799,62886,17078,505,0,0,18.02,1,0,7,23,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
25800,28603,59654,632,0,0,31.22,1,0,10,19,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25801,41089,19385,780,0,0,25.25,1,1,8,16,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
25802,31934,30252,501,0,0,66.39,0,1,6,12,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
25803,11371,45946,1442,1,1,55.65,1,1,7,6,5,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
25804,37456,35306,1436,0,1,87.89,0,0,9,18,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
25805,14345,12517,427,0,0,1.82,0,1,9,21,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
25806,44727,51303,853,1,0,3.63,1,0,8,3,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
25807,51712,4124,459,1,1,52.53,0,0,2,5,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
25808,5326,43531,1229,0,1,85.25,0,1,12,21,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
25809,56738,15790,1473,0,0,56.15,1,0,5,11,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
25810,26840,47306,171,1,0,16.94,1,0,5,3,5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
25811,20549,7787,413,1,1,78.09,0,0,2,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
25812,46045,43882,707,0,1,84.05,0,1,2,22,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
25813,26844,10144,1243,0,0,8.9,0,0,7,15,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
25814,26002,8182,807,0,0,67.15,1,1,5,20,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
25815,57152,49819,688,1,1,92.16,1,0,6,9,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
25816,15339,2669,461,1,0,1.71,1,1,9,14,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
25817,29387,41000,113,0,1,23.55,1,0,10,22,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
25818,62360,11744,128,0,1,33.42,0,1,12,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
25819,11566,30719,1294,1,0,64.61,1,1,5,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
25820,49665,13728,371,0,1,69.86,1,1,4,20,5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
25821,65365,26960,407,1,1,43.03,1,0,6,8,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
25822,8315,3129,1412,1,1,25.93,0,0,8,7,5,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
25823,48583,10201,185,1,0,70.23,0,0,4,16,6,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
25824,31789,65157,579,1,1,51.07,1,1,6,22,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
25825,59320,9317,271,1,1,85.37,0,0,2,11,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25826,8728,16671,1484,1,0,94.61,1,0,10,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
25827,11322,15978,905,1,0,47.78,1,0,8,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
25828,42053,47615,1426,0,0,24.28,1,0,10,15,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
25829,53771,3725,179,1,1,38.64,0,1,2,23,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
25830,25187,10750,849,1,0,69.74,1,0,10,18,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
25831,34763,47954,933,1,1,20.79,0,0,1,14,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
25832,29286,32835,663,1,0,94.25,0,0,9,11,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
25833,12833,45786,682,1,0,1.64,0,0,9,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
25834,26182,40515,1199,0,0,26.04,1,1,7,11,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
25835,21800,7049,1014,1,0,77.26,0,0,10,11,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
25836,25927,25087,1321,1,1,85.9,0,1,7,3,6,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
25837,41143,33121,801,0,0,48.21,0,0,4,1,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
25838,4499,12887,398,0,0,35.57,1,1,4,6,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
25839,24437,34223,652,0,0,89.4,0,0,4,12,5,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
25840,16772,47019,952,0,1,77.15,0,0,9,23,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
25841,57449,53180,362,0,1,50.92,1,0,7,17,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
25842,45430,41388,1166,0,1,96.93,0,1,6,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
25843,22712,19175,1257,0,1,59.49,0,1,7,8,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
25844,2842,9802,1326,1,0,50.69,1,1,1,6,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
25845,49200,46487,776,0,1,64.85,1,0,3,17,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
25846,30894,18331,642,1,0,71.76,1,0,12,11,6,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
25847,11883,38100,898,0,1,93.92,0,1,3,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
25848,1392,43438,1319,1,1,92.53,1,0,7,9,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
25849,18469,63119,925,0,0,46.24,0,1,9,22,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
25850,10144,45110,826,0,1,10.88,0,1,11,23,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
25851,50343,19314,950,0,0,85.1,0,1,2,15,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
25852,30052,13826,1050,0,1,25.26,1,1,5,17,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
25853,9949,46648,1242,1,0,30.06,1,0,2,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
25854,59616,7527,409,0,1,46.45,1,1,9,7,6,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
25855,2068,50472,419,1,1,46.8,1,1,2,10,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
25856,34858,30586,346,0,0,19.16,1,1,4,14,6,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
25857,45989,41243,763,1,1,89.29,0,0,12,5,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
25858,56115,12179,1009,1,0,22.68,0,0,8,13,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
25859,25831,48792,1345,0,0,58.21,0,1,4,8,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
25860,41249,7774,1493,1,1,28.28,1,0,3,18,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
25861,25279,8254,262,0,1,1.97,1,0,1,16,5,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
25862,6811,61976,1425,0,0,82.07,0,0,9,21,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
25863,15639,44210,451,0,1,40.35,1,0,3,22,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
25864,27103,7473,1154,1,0,56.03,1,1,3,17,4,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
25865,11181,64022,78,1,0,41.39,1,0,5,10,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
25866,3582,18380,1077,1,1,50.67,0,1,11,16,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
25867,21918,20488,213,1,0,82.87,0,1,10,18,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25868,27843,17793,1089,1,0,57.95,1,0,4,20,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25869,8718,33826,1361,1,1,58.19,0,0,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
25870,5418,59041,729,1,0,17.78,1,0,2,22,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
25871,21358,14812,444,1,0,3.06,0,1,2,16,6,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
25872,41750,27963,775,1,0,46.83,1,1,12,15,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
25873,56392,59717,431,1,1,96.66,0,0,1,14,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
25874,39323,57516,1088,0,1,6.99,1,0,7,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
25875,5854,1829,1443,1,0,56.81,0,1,9,13,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
25876,32897,14643,737,0,0,65.75,1,0,8,14,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
25877,29236,52872,914,0,0,94.61,0,0,7,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
25878,51657,8468,1119,0,0,46.27,0,1,8,13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
25879,5917,19773,270,1,1,27.48,1,0,9,5,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
25880,17801,35785,965,1,0,69.57,1,0,10,11,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
25881,64450,24539,1055,0,0,46.33,1,0,8,22,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
25882,38113,29389,1387,0,0,11.48,1,1,5,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
25883,50218,43521,104,0,1,76.68,0,0,11,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
25884,41648,37790,658,1,1,0.79,0,0,11,20,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
25885,34915,51047,361,0,1,92.31,0,0,8,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
25886,47982,38607,1425,1,0,86.89,0,0,7,13,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
25887,16384,11359,1379,1,1,16.25,0,1,11,8,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
25888,55747,38045,628,0,0,30.78,0,1,10,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
25889,23751,44751,491,0,1,36.77,0,0,8,7,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
25890,41630,12626,702,0,0,17.4,1,1,2,3,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
25891,12416,37765,443,1,0,24.96,0,0,2,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
25892,50183,10181,726,0,1,33.95,1,0,4,21,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
25893,3750,32020,700,0,0,30.53,0,1,7,2,4,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
25894,65208,18608,128,0,0,37.79,1,1,12,18,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
25895,1508,17228,858,0,1,38.6,0,1,2,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
25896,24830,30603,772,1,1,84.87,0,1,8,9,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
25897,35589,26109,988,0,1,46.3,0,0,10,13,6,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
25898,18488,3400,176,0,0,37.93,1,0,8,3,5,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
25899,42274,47477,1114,1,1,9.72,1,1,7,19,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
25900,51439,33027,1363,1,0,16.88,0,1,7,23,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
25901,34245,14100,552,0,1,19.59,0,1,3,21,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
25902,24550,56741,1411,1,0,23.14,0,1,10,19,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
25903,18785,24379,1372,0,0,11.61,1,0,2,18,6,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
25904,59842,53377,230,1,1,63.36,1,1,8,18,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
25905,2389,48878,1225,0,0,5.97,0,0,10,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
25906,28311,22907,563,1,0,33.82,0,1,1,21,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
25907,9600,15604,1466,0,1,29.03,0,1,8,7,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
25908,2136,37766,160,1,1,91.6,1,1,4,4,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
25909,65029,30578,1323,0,0,5.93,1,0,8,7,6,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
25910,42251,19091,1191,0,0,88.37,0,1,9,22,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
25911,48313,24356,1441,1,0,8.75,0,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
25912,17336,4970,1459,1,1,72.26,0,1,7,3,6,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
25913,11884,5558,1479,1,1,74.79,0,0,10,19,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
25914,61858,50537,1208,0,0,70.16,0,0,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
25915,56505,10213,100,1,0,40.59,0,0,10,15,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
25916,19576,45145,376,1,0,51.38,0,0,5,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
25917,17243,3508,222,0,1,79.59,0,1,8,9,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
25918,1159,35107,453,1,1,47.75,0,0,10,17,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
25919,23151,16024,1069,1,1,19.64,0,0,11,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
25920,2183,30702,895,0,1,65.68,1,1,2,4,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
25921,56770,7275,1389,0,1,26.19,1,1,12,22,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
25922,3970,54520,942,1,1,66.8,1,1,2,18,5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
25923,1682,6300,1474,1,0,47.96,1,1,6,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
25924,10850,1582,634,0,0,54.41,1,1,8,6,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
25925,38786,37821,1227,0,0,69.86,0,0,8,21,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
25926,5918,37765,232,0,0,59.04,1,0,8,7,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
25927,38753,51050,881,1,1,98.43,0,1,11,17,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
25928,11108,57762,164,1,0,18.48,0,1,1,18,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
25929,35889,50628,1339,0,0,38.69,0,1,8,14,5,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
25930,43638,3448,413,1,0,31.0,0,1,4,22,6,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
25931,14401,35074,1231,1,0,73.36,0,0,8,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
25932,7727,9788,1089,1,0,43.46,1,0,6,20,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
25933,62737,26234,736,1,0,49.19,0,0,6,21,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
25934,33775,59390,735,0,1,47.56,1,1,3,17,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
25935,42387,5873,766,1,1,0.26,1,0,6,22,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
25936,25547,59523,986,0,0,79.59,1,0,3,2,5,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
25937,41726,54099,994,1,0,59.65,0,0,8,17,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
25938,6711,60611,736,1,0,59.68,1,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
25939,3881,47994,455,1,0,91.58,0,0,2,8,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
25940,36635,46698,562,0,1,54.17,1,0,6,6,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
25941,56016,11285,555,1,0,87.16,0,1,11,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
25942,20726,43608,848,1,1,1.09,0,0,6,21,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
25943,10321,32363,1426,1,0,36.39,0,0,6,15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
25944,13592,25837,1349,1,1,25.92,0,1,2,16,5,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
25945,20364,55086,473,0,1,79.28,1,0,8,15,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25946,26266,6466,395,0,0,55.9,0,1,7,18,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
25947,59246,17243,1253,1,0,65.1,0,1,8,20,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
25948,14256,32760,806,1,1,25.67,0,0,3,22,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
25949,57225,33516,169,1,1,61.61,0,1,10,14,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
25950,32269,62346,734,0,0,24.39,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
25951,55478,11507,852,1,1,46.04,1,1,6,3,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25952,62530,37989,644,1,0,19.82,0,1,2,3,6,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
25953,61037,36022,77,1,1,16.96,0,1,6,10,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
25954,41844,61731,330,0,0,74.41,1,1,3,15,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
25955,24843,2550,349,1,1,35.18,0,1,8,21,6,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
25956,1103,22586,101,1,0,56.89,1,0,8,12,5,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
25957,50384,25626,946,0,0,57.05,1,1,3,10,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
25958,45439,56907,496,0,0,88.77,1,0,11,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
25959,2191,53703,292,0,1,98.56,1,1,5,2,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
25960,14036,61967,469,1,0,4.25,0,1,11,12,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
25961,5257,27559,996,1,0,69.71,1,1,10,11,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
25962,36051,45651,712,1,0,35.85,1,0,1,15,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
25963,63907,1424,1051,1,0,31.44,1,0,2,15,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
25964,43223,47849,630,0,0,69.97,1,0,6,15,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
25965,36424,50163,802,1,1,61.79,0,1,9,12,5,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
25966,7041,18708,190,1,0,5.16,0,1,7,15,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
25967,62346,39829,318,1,1,34.84,1,1,2,9,6,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
25968,44305,10136,1339,0,0,15.3,0,0,10,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
25969,14394,51699,1272,1,0,4.53,1,0,3,9,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
25970,11968,36431,837,1,1,40.44,1,1,3,17,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
25971,48569,20448,526,1,0,54.14,1,0,9,13,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
25972,23828,13226,116,1,0,97.51,1,1,11,13,5,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
25973,45520,22511,1366,1,0,42.94,0,0,1,1,5,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
25974,47633,63043,390,0,1,57.85,1,1,3,10,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
25975,27211,32419,931,1,0,53.81,1,0,8,19,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
25976,35570,36108,1058,0,0,9.82,1,0,7,21,6,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
25977,28683,27637,1071,1,1,65.47,1,0,8,13,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
25978,4461,18171,685,0,0,16.6,1,0,2,16,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
25979,61203,46089,1225,0,1,88.3,0,0,4,18,6,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
25980,47885,55969,173,1,1,87.26,0,1,6,10,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
